Dave,Steve,Graeme,html_url,number,title,labels,state,locked,milestone,comments,created_at,updated_at,closed_at,author_association,state_reason,assignee.login,body
,,,https://github.com/facebook/react/issues/1360,1360,Debounce and onChange,[],closed,False,,14,2014-04-06T17:35:16Z,2020-04-05T16:15:34Z,2014-04-08T19:48:15Z,NONE,completed,,"Hello. I have some problem about text input and onChange event. I need debouncing user input, but if I debounce onChange handle, there's no e.target and no opportunity for extract input value. How can I hack this situation?

Example: http://jsfiddle.net/e6JQn/
"
,,,https://github.com/facebook/react/issues/1398,1398,React.renderComponentToStaticMarkup doesn't generate selected attributes from value/defaultValue,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null}]",closed,False,,9,2014-04-11T11:16:02Z,2015-04-07T23:49:10Z,2015-04-07T23:49:10Z,NONE,completed,,"I'm using static markup for unit testing [newforms](https://github/insin/newforms) output and I'd also like to support using it to render forms as static HTML.

Adding a `value` or `defaultValue` to a `<select>` doesn't generate static HTML with the appropriate `selected` attributes. However, they do get generated if you manually add them to `<option>` components, but then you get warning messages in the console when using the development build of React.

Is it possible to support both use cases without manually setting `selected` attributes, or will I just have to live with the warnings? :)

JSFiddle showing `<select>` static HTML output: http://jsfiddle.net/insin/2tvb7/3/
"
,,,https://github.com/facebook/react/issues/1400,1400,ReactMount: Two valid but unequal nodes with the same `%s`: %s,[],closed,False,,32,2014-04-11T15:59:59Z,2015-09-23T00:10:18Z,2015-05-17T19:00:16Z,CONTRIBUTOR,completed,,"https://github.com/facebook/react/blob/master/src/browser/ui/ReactMount.js#L81

It seems this is mainly the cause of invalid nesting of tags, `<a><div /></a>`, `<table><tr></tr></table>`, etc. I know there are some issues/PRs regarding this already but AFAIK they're trying to solve/detect it, it seems reasonable to just improve this (very non-informative) error message in the meantime.

PS. I've probably seen 2-3 people get bitten by it myself now that I think about it.
"
,,,https://github.com/facebook/react/issues/1408,1408,Update refs example code to use onChange,[],closed,False,,0,2014-04-14T22:53:48Z,2014-04-14T23:23:35Z,2014-04-14T23:23:35Z,MEMBER,completed,,"As mentioned in the comments: http://facebook.github.io/react/docs/more-about-refs.html?fb_comment_id=fbc_1394712857412174_310071_1479291902287602#f282e34228
"
,,,https://github.com/facebook/react/issues/1375,1375,RFC Pointer events,[],closed,False,,5,2014-04-08T20:00:44Z,2014-04-09T20:40:36Z,2014-04-09T20:40:36Z,CONTRIBUTOR,completed,,"http://handjs.codeplex.com/

Stumbled across this a few days ago, MS is seemingly pushing for it to become a standard and looking at other solutions/implementations they seem to align. http://www.w3.org/TR/pointerevents/

Practically it seems like a great thing to support, even if React doesn't provide a core polyfill. Simply adding support for the events so that users are free to polyfill themselves using a library of their choice seems like a great thing.

I don't mind providing a PR (should be a simple matter) if you agree.
"
,,,https://github.com/facebook/react/issues/1584,1584,Parse error is confusing when trying to return two elements,[],closed,False,,1,2014-05-21T23:34:16Z,2014-05-23T03:16:45Z,2014-05-23T03:16:45Z,COLLABORATOR,completed,,"(Opening here because esprima-fb apparently doesn't accept issues.)

If you write

```
return <div className=""one"" /><div className=""two"" />;
```

then you get ""Unexpected identifier"" because it tries to parse it as

```
return React.DOM.div({className: ""one""})  < div className ...
```

That is, the `<` of the second div is interpreted as a less than. I think we can give nicer errors here if we disallow the less than operator directly after an XJSElement. I don't think this prevents any real uses but if it did, you could always wrap it in parens:

```
return (<div className=""one"" />) < threshold;
```

cc @jeffmo @syranide
"
,,,https://github.com/facebook/react/issues/1582,1582,Warn when using PropTypes.instanceOf incorrectly,[],closed,False,,1,2014-05-21T18:19:44Z,2015-04-01T22:25:32Z,2015-04-01T22:25:32Z,COLLABORATOR,completed,,"Someone here wrote

```
React.PropTypes.instanceOf(React.PropTypes.object).isRequired
```

instead of

```
React.PropTypes.object.isRequired
```

Would be nice if we could give some sort of warning here; not sure if it's possible though.

cc @zgotsch
"
,,,https://github.com/facebook/react/issues/1524,1524,Add support for strokeDasharray,[],closed,False,,1,2014-05-14T03:07:50Z,2014-05-14T16:42:42Z,2014-05-14T16:42:42Z,NONE,completed,,"This didn't work when I tried to set it, and it's not on the list of supported svg attributes, so adding it would be nice.
"
,,,https://github.com/facebook/react/issues/1588,1588,Being able to mixin `propTypes` as defined in Mixin,[],closed,False,,2,2014-05-22T11:09:37Z,2014-05-22T18:27:26Z,2014-05-22T18:27:26Z,CONTRIBUTOR,completed,,"Imho it would be useful to be able to define `propTypes` per `Mixin`. I.e.: sometimes the Mixin-code may rely on methods defined on the `Component` that mixes-in the `Mixin`. 

In such a case it would make sense to combine/mixin `propTypes` as defined on the `Component` with `propTypes` of each of the included `Mixins`. 

What do you think? 
"
,,,https://github.com/facebook/react/issues/1573,1573,SVG dy attribute is ignored,[],closed,False,,8,2014-05-20T03:40:37Z,2014-05-20T08:23:56Z,2014-05-20T04:27:24Z,NONE,completed,,"Rendering a `text` element with a `dy` attribute in react does not actually render the `dy` element.  It is simply ignored.

Repro: http://jsfiddle.net/avh4/B2R5s/
"
,,,https://github.com/facebook/react/issues/1519,1519,Using routes + server rendering,[],closed,False,,4,2014-05-12T11:05:41Z,2015-04-01T22:54:20Z,2015-04-01T22:50:13Z,NONE,completed,,"Could you please show an example of using FLUX with routing?
You say that each data store is for a domain, that means that each route has it's own data store and event helpers... So does it mean that we can use any router script to dispatch actions on route change?

In this case what's about server side routing, yes I know that we speak about client side apps, but react was designd also to be server rendered. Is it possible to use kind of the FLUX code on server in case we want to add server rendering for SEO purposes?
"
,,,https://github.com/facebook/react/issues/1718,1718,IFrame onLoad event with React,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null}]",closed,False,,15,2014-06-18T21:09:06Z,2019-07-05T07:10:39Z,2015-04-29T09:00:32Z,CONTRIBUTOR,completed,,"I have the following iframe element rendered in one of my React components:

``` html
<iframe ref=""iframe"" src={this.props.url} width=""100%"" height=""100%"" frameBorder=""0""></iframe>
```

I have tried adding `onLoad` event as well as attaching `onload` directly to DOM like so:

``` js
this.refs.iframe.getDOMNode().setAttribute('onload', this.getUrl);
```

Where `getUrl` is the function of my React component:

``` js
getUrl: function() {
    var path = this.refs.iframe.getDOMNode().contentWindow.location.pathname;
    console.log(path);
},
```

Except that won't work. if I set attribute to `""getUrl()""` - IFrame will look for that function in the global scope, if i set it to the above, IFrame won't recognize React component's `this.getUrl` function.
##### In Short: I want to notify the React component whenever a URL changes inside the iframe.
"
,,,https://github.com/facebook/react/issues/1764,1764,Key enter on anchor should fire click event. ,[],closed,False,,0,2014-06-30T05:40:22Z,2014-06-30T05:50:09Z,2014-06-30T05:50:09Z,NONE,completed,,"Key enter on focused anchor fires click event in raw DOM. React should mimics this browser behaviour.
"
,,,https://github.com/facebook/react/issues/1667,1667,Unrecognized entities give strange `undefined`,[],closed,False,,6,2014-06-10T02:58:32Z,2015-10-09T18:14:20Z,2015-10-09T18:14:20Z,COLLABORATOR,completed,,"If you compile this JSX:

```
<CalEvent href=""/events?fields=(id,summary)&key=YOUR_KEY"" />
```

it turns into:

```
CalEvent( {href:""/events?fields=(id,summary)undefinedEY""} )
```

which seems subpar. I'd expect this to throw an error.
"
,,,https://github.com/facebook/react/issues/1694,1694,How about using listenTo instead of removeListener in Flux?,[],closed,False,,2,2014-06-15T08:02:45Z,2014-06-15T12:08:36Z,2014-06-15T08:39:23Z,NONE,completed,,"I noticed in the demo of Flux, there is:
http://facebook.github.io/react/docs/flux-todo-list.html

``` js
var TodoApp = React.createClass({ 

  getInitialState: function() { 
  }, 

  componentDidMount: function() { 
    TodoStore.addChangeListener(this._onChange); 
  }, 

  componentWillUnmount: function() { 
    TodoStore.removeChangeListener(this._onChange); 
  }, 

  render: function() {
  }, 

  _onChange: function() { 
    this.setState(getTodoState()); 
  } 
}); 
```

While we got this problem in Backbone too, where it as solved with a method called `listenTo`.
http://backbonejs.org/#Events-listenTo
How about introducin similar solution in React to solve the similar problem?
"
,,,https://github.com/facebook/react/issues/1751,1751,Incorrect component name when using JSX and browserify,[],closed,False,,6,2014-06-27T16:31:38Z,2014-06-28T12:52:08Z,2014-06-28T00:55:50Z,CONTRIBUTOR,completed,,"This is not a big deal, but in some Browserify cases the React component name is not correctly inferred from the variable name it is assigned, like it is normally the case during JSX transformation.

This works fine:

```
var Footer = React.createClass({
    ...
});
module.exports = Footer;
```

And produce error messages like: `Warning: Required prop ""appState"" was not specified in ""Footer""`. In this error message, the component name `Footer` was correctly inferred.

Now with another kind of node module declaration:

```
module.exports = React.createClass({
    ...
});
```

This does not work: `Warning: Required prop ""appState"" was not specified in ""exports""`

This is quite annoying because it's then not so easy to know in which component we didn't inject the required props, and I guess some other usecases.

In case the React class is assigned to `module.exports`, I guess the component name should rather be the filename.

Don't know if it's a bug or a feature request, just wanted to mention that
"
,,,https://github.com/facebook/react/issues/1695,1695,JSX transform is difficult to compose,[],closed,False,,5,2014-06-15T19:15:54Z,2015-06-18T18:30:53Z,2015-06-18T18:30:53Z,NONE,completed,,"Hi,

I would like to use all the available es6 transforms, the jsx transform and the [es6-module-jstransform](https://github.com/andreypopp/es6-module-jstransform) for my JavaScript code.

What I'm using is this:

``` js
var transform = require('jstransform').transform;

var visitors = Array.prototype.concat.apply([], [
  require('es6-module-jstransform').visitorList,
  require('jstransform/visitors/es6-arrow-function-visitors').visitorList,
  require('jstransform/visitors/es6-object-concise-method-visitors.js').visitorList,
  require('jstransform/visitors/es6-class-visitors').visitorList,
  require('jstransform/visitors/es6-object-short-notation-visitors').visitorList,
  require('jstransform/visitors/es6-rest-param-visitors').visitorList,
  require('jstransform/visitors/es6-template-visitors').visitorList,
  require('./transforms/react').visitorList,
  require('./transforms/reactDisplayName').visitorList
]);
var es5 = transform(visitors, sourcecode);
```

The problem is that it's difficult to use those jsx transforms without depending on the whole `react-tools` package which would essentially download a lot of dependencies (another jstransform, etc.) just for those two files, which is why I copied them into a transforms directory in my source tree, but that's obviously a bad solution. Wouldn't it be better to put those jsx-transforms into a separate npm package?

Also, I found a reference to something called `typechecks` in [/vendor/fbtransform/syntax.js](https://github.com/facebook/react/blob/2d048f1f34a7d10cca81336446920822ad7ea67c/vendor/fbtransform/syntax.js#L23), but the appropriate visitor doesn't seem to be open source. In my above example I essentially skipped all the typecheck code that's in syntax.js. Could that be a problem in the future?

Awesome library, by the way!
"
,,,https://github.com/facebook/react/issues/1698,1698,Controlled input cursor jumps when used with layers,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null}]",closed,False,,5,2014-06-16T21:45:53Z,2015-02-12T21:02:10Z,2014-07-30T03:15:59Z,COLLABORATOR,completed,,"See http://jsfiddle.net/Bobris/ZZtXn/2/ (try typing at the beginning of the text box).
"
,,,https://github.com/facebook/react/issues/1917,1917,React with JSX error,[],closed,False,,1,2014-07-24T03:01:56Z,2014-08-06T14:12:42Z,2014-07-24T03:57:00Z,CONTRIBUTOR,completed,,"Open http://jsfiddle.net/vjeux/kb3gN/ on Chrome 35.0.1916.153 (Official Build 274914).
The page should show 'Hello world, but nothing shown on page and got error:

```
Uncaught SyntaxError: Variable 'loadScripts' has already been declared
```
"
,,,https://github.com/facebook/react/issues/1789,1789,Can't move `this.props.children` to a different position,[],closed,False,,5,2014-07-04T06:27:01Z,2014-07-05T06:48:28Z,2014-07-04T06:46:29Z,CONTRIBUTOR,completed,,"Heya,

It seems that if I move `this.props.children` from one div to another in `render()`, I get an error if `this.props.children` contains any react components, since they have already been mounted. Intuitively, this feels like something that should work. If you use raw strings as `this.props.children`, this behaves as expected.

Here's a jsfiddle demonstrating it: http://jsfiddle.net/MBNBW/3/
If you remove the `<i>` tag from the children ( http://jsfiddle.net/MBNBW/2/ ), it works as expected.

I tried using `cloneWithProps` to get around this, but since `cloneWithProps` doesn't clone children, it just nests this problem one level deeper (`<i>` works, but `<i><b>` doesn't).
"
,,,https://github.com/facebook/react/issues/1962,1962,ReactTextComponent's string props clashes with cloneWithProps,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null}]",closed,False,,4,2014-07-30T16:54:33Z,2014-09-29T23:15:48Z,2014-09-29T23:15:48Z,CONTRIBUTOR,completed,,"The effect of this can be seen in this gist which uses react-bootstrap: http://jsfiddle.net/Hhc8z/1/

Relevant excerpts from the source:
https://github.com/react-bootstrap/react-bootstrap/blob/master/src/Navbar.jsx#L80
https://github.com/react-bootstrap/react-bootstrap/blob/master/src/utils/ValidComponentChildren.js#L19
https://github.com/react-bootstrap/react-bootstrap/blob/master/src/utils/cloneWithProps.js#L149

I'm trying to fix this in the boostrap lib, but it does seem like a bit of a gotcha anyway.

Is there a documented way to decide if `cloneWithProps` is safe to do, or is this supposed to just work in the current descriptor scheme of things?
"
,,,https://github.com/facebook/react/issues/1855,1855,Minify JSXTransformer.js ,[],closed,False,,2,2014-07-17T03:06:46Z,2014-08-04T22:57:10Z,2014-07-17T04:45:20Z,NONE,completed,,"Can the JSXTransformer.js  in the /build directory be minify?  Provide JSXTransformer.min.js
"
,,,https://github.com/facebook/react/issues/1790,1790,Disabled input still clickable in IE11,"[{""id"":52079258,""node_id"":""MDU6TGFiZWw1MjA3OTI1OA=="",""url"":""https://api.github.com/repos/facebook/react/labels/Difficulty:%20starter"",""name"":""Difficulty: starter"",""color"":""94ce52"",""default"":false,""description"":null},{""id"":127893911,""node_id"":""MDU6TGFiZWwxMjc4OTM5MTE="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20DOM"",""name"":""Component: DOM"",""color"":""fef2c0"",""default"":false,""description"":null}]",closed,False,,2,2014-07-04T16:32:17Z,2016-08-03T00:48:09Z,2016-04-14T18:40:22Z,NONE,completed,,"http://jsfiddle.net/Brj8m/
"
,,,https://github.com/facebook/react/issues/1805,1805,Tips navigation has titles that run together,"[{""id"":52079258,""node_id"":""MDU6TGFiZWw1MjA3OTI1OA=="",""url"":""https://api.github.com/repos/facebook/react/labels/Difficulty:%20starter"",""name"":""Difficulty: starter"",""color"":""94ce52"",""default"":false,""description"":null}]",closed,False,,1,2014-07-09T21:38:27Z,2014-12-10T02:21:46Z,2014-07-15T04:33:17Z,COLLABORATOR,completed,,"Hard to tell here where each tip title starts and ends since there's no padding between them:

![image](https://cloud.githubusercontent.com/assets/6820/3531567/3a14207a-07b1-11e4-8765-086c6ca7737e.png)

Ideally there would be some small amount of padding to set them apart.
"
,,,https://github.com/facebook/react/issues/1933,1933,Speed up min builds,"[{""id"":71502270,""node_id"":""MDU6TGFiZWw3MTUwMjI3MA=="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Build%20Infrastructure"",""name"":""Component: Build Infrastructure"",""color"":""f9d0c4"",""default"":false,""description"":null}]",closed,False,,8,2014-07-25T18:26:47Z,2015-07-28T22:01:43Z,2015-07-28T22:01:43Z,MEMBER,completed,,"We're minifiying twice thanks to `uglifyify`. We need this to remove dead requires. But it also doesn't minify all the way, so we still need `uglify` as well. I haven't actually looked to see if there's a better way.
"
,,,https://github.com/facebook/react/issues/1836,1836,PropTypes: define children component type,[],closed,False,,11,2014-07-15T03:54:07Z,2017-12-06T19:56:03Z,2016-12-11T12:05:39Z,CONTRIBUTOR,completed,,"I was looking for something like:

```
propTypes: {
  children: React.PropTypes.instanceOf(OtherComponent)
}
```

However this doesn't work of course and couldn't find another way of doing this.

Would be nice if this was supported.
"
,,,https://github.com/facebook/react/issues/1856,1856,Add more immutability helpers.,[],closed,False,,9,2014-07-17T07:50:45Z,2016-03-18T21:02:26Z,2016-03-18T21:02:26Z,NONE,completed,,"Hello, I like Idea of immutability helpers in react, but I find them incomplete. I still from time to time switch to Underscore for complex operations on data. Does it make sense to add more helpers like:
- $map
- $filter
- $fold
- set like operations (union/difference/intersection), of course they can be implemented in terms of fold.

What do you think guys? Thanks.
"
,,,https://github.com/facebook/react/issues/2069,2069,SVG Image Element,[],closed,False,,8,2014-08-19T22:18:58Z,2017-03-23T18:58:51Z,2014-08-19T22:19:37Z,NONE,completed,,"Can you please add support for SVG Image Element?
Thanks.
"
,,,https://github.com/facebook/react/issues/2064,2064,Update TestUtils docs on website,[],closed,False,,4,2014-08-19T03:08:32Z,2014-10-21T00:23:50Z,2014-10-21T00:23:50Z,CONTRIBUTOR,completed,,"The file https://github.com/facebook/react/blob/master/docs/docs/09.4-test-utils.md is up to date with `isDescriptorOfType` etc but the website is out of date: http://facebook.github.io/react/docs/test-utils.html
"
,,,https://github.com/facebook/react/issues/2017,2017,No support for <dialog> tag.,[],closed,False,,4,2014-08-10T15:19:35Z,2014-09-03T21:47:41Z,2014-09-03T21:47:41Z,CONTRIBUTOR,completed,,"The `dialog` tag is available in Chrome 37 (and in Chrome 36 behind a flag). I'm trying to use it, and was initially confused when it wasn't being added to the DOM.

Adding it to [ReactDOM.js](https://github.com/facebook/react/blob/master/src/browser/ReactDOM.js) seems to be enough for it to work (but I'm not really familiar with React's code). So I'm hoping that support will be added for it soon.

(http://www.whatwg.org/specs/web-apps/current-work/multipage/forms.html#the-dialog-element documents the element, there is more info and demos at http://demo.agektmr.com/dialog/.)
"
,,,https://github.com/facebook/react/issues/2073,2073,Component life-cycle methods for update ,[],closed,False,,11,2014-08-20T11:44:31Z,2016-10-27T13:56:26Z,2016-10-27T13:56:26Z,CONTRIBUTOR,completed,,"```
getInitialState
componentWillMount (setState is applied without side-effects)
componentDidMount (setState causes an update)
```

All good, everything makes sense for mounting.

```
componentWillReceiveProps (setState is applied without side-effects)
shouldComponentUpdate
componentWillUpdate (setState is disallowed)
componentDidUpdate (setState causes an update)
```

If you need to update state and it isn't based on the new props, there is no place to do it it seems. Sure, you can stick it in componentWillReceiveProps, but that puts it before shouldComponentUpdate which is bad. componentWillUpdate seems like the obvious choice but it's not allowed, is there a good reason for this or is it ""because you shouldn't""?

Personally, I don't think there are very many reasons to call setState from componentWillUpdate, but I have encountered a scenario or two where I would like to call setState after shouldComponentUpdate (i.e. in componentWIllUpdate).
"
,,,https://github.com/facebook/react/issues/2059,2059,Props and Immutable objects?,[],closed,False,,10,2014-08-18T08:39:00Z,2016-10-27T14:02:49Z,2016-10-27T14:02:49Z,NONE,completed,,"I've started using immutablejs together with reactjs.

However, I've noticed that passing around immutable objects doesn't quite fit together with reactjs, i.e. {...myObject}, {myObjects.map(object => React.DOM.div()} and propTypes don't quite support them without first converting to JS object which has an unnecessary overhead.

Any thoughts or advice on this issue?
"
,,,https://github.com/facebook/react/issues/2011,2011,relatedTarget in blur event in Firefox returns null always,"[{""id"":127893911,""node_id"":""MDU6TGFiZWwxMjc4OTM5MTE="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20DOM"",""name"":""Component: DOM"",""color"":""fef2c0"",""default"":false,""description"":null}]",closed,False,,42,2014-08-07T21:28:00Z,2022-03-11T21:36:29Z,2017-09-19T19:05:32Z,NONE,completed,,"Basically that, the relatedTarget is returning null all the time, when in Chrome it is returning the correct value if clicking on an actual element (will return null if clicking outside the document, which is ok).

This is something that Firefox is doing natively, so there should be some ""patch"" in that case to make it cross browser as a syntethic event.

Here is an example: http://jsfiddle.net/leoasis/kb3gN/4476/ Click the first input and then the second, and you'll see in the console: a) the relatedTarget if in Chrome, or b) null if in Firefox.
"
,,,https://github.com/facebook/react/issues/2166,2166,null props considered differently in getDefaultProps vs. isRequired,[],closed,False,,29,2014-09-09T09:11:52Z,2017-09-20T16:43:01Z,2017-09-19T21:08:24Z,CONTRIBUTOR,completed,,"In the case a `null` argument is passed to a property marked as `isRequired`:
http://jsfiddle.net/jeanlauliac/0n6snb6b/1/

We'll get a proper warning in the console: `Warning: Required prop `name` was not specified in `Hello`.` (though it should probably be ""prop was null"" and not ""prop was not specified"", but anyway)

On the other hand, the default value is only used when the prop is `undefined`, but not when it's `null`. Is this the explicitly wanted behavior? If it is, then we should probably make the documentation explicit about it (http://facebook.github.io/react/docs/reusable-components.html), giving the entire responsibility to component callers of safeguarding against `null`.
"
,,,https://github.com/facebook/react/issues/2157,2157,How to add additional html tag to React.DOM?,"[{""id"":126382236,""node_id"":""MDU6TGFiZWwxMjYzODIyMzY="",""url"":""https://api.github.com/repos/facebook/react/labels/SVG"",""name"":""SVG"",""color"":""f7c6c7"",""default"":false,""description"":null}]",closed,False,,1,2014-09-06T14:19:32Z,2014-09-07T23:57:09Z,2014-09-07T23:57:09Z,NONE,completed,,"I would like to use tag [foreignObject](https://developer.mozilla.org/en-US/docs/Web/SVG/Element/foreignObject) inside React.

I need this tag for inserting html tags like input and textarea inside svg elements.

Do you plan to officially support this tag in the future and how can I add it my self until then?
"
,,,https://github.com/facebook/react/issues/2229,2229,Remove flux docs,[],closed,False,,3,2014-09-22T20:48:27Z,2014-12-10T02:21:46Z,2014-09-26T14:05:43Z,MEMBER,completed,,"We're basically keeping 2 copies of documentation in sync and failing. We should just point at http://facebook.github.io/flux/docs/overview.html and http://facebook.github.io/flux/docs/todo-list.html.

We should maybe make the permalinks on our site redirect or just link offsite. We should also look for links in our docs pointing to those pages and update.
"
,,,https://github.com/facebook/react/issues/2123,2123,Wanted: blessed access _owner,[],closed,False,,8,2014-09-01T00:52:06Z,2014-09-02T16:19:31Z,2014-09-02T16:18:13Z,CONTRIBUTOR,completed,,"Over in the [react-router](https://github.com/rackt/react-router) project we would really, really like a ""blessed"" way to access the component that was on the bottom of the render stack at the time another was rendered. `ReactCompositeComponent`s currently have a reference to their ""owner"" component using `this._owner`, but [it looks like it's going to be removed](https://github.com/facebook/react/blob/820210fd9e3d18d7c7f3a4550cbcbec1b43fcc43/src/core/ReactCompositeComponent.js#L1083).

I'm currently trying to understand the reasons for wanting to get rid of `_owner` so that we can find a way to satisfy those concerns but still preserve access to a component's owner in some way.

There are lots of places in the DOM API where you can go back up the tree, including [`parentNode`](https://developer.mozilla.org/en-US/docs/Web/API/Node.parentNode), [`ownerDocument`](https://developer.mozilla.org/en-US/docs/Web/API/Node.ownerDocument), [`parent`](https://developer.mozilla.org/en-US/docs/Web/API/Window.parent), and [`ownerNode`](https://developer.mozilla.org/en-US/docs/Web/API/StyleSheet.ownerNode). Being able to essentially do the same thing in React's component API would be incredibly useful.
"
,,,https://github.com/facebook/react/issues/2210,2210,Throw warning when undefined passed in as event callback,[],closed,False,,1,2014-09-19T00:50:28Z,2015-04-11T18:21:44Z,2015-04-11T18:21:44Z,NONE,completed,,"Maybe there's a valid use case for this, but I had something like:

``` javascript
module.exports = React.createClass({
    _onsave: function() {
    },
    render: function() {
        return (
            <button className=""btn btn-green btn-regular"" onClick={ this._onSave }>Save</button>
        );
    }
});
```

if it'd yelled at me, it would have been easier to debug :-)
"
,,,https://github.com/facebook/react/issues/2215,2215,Warn when a component is passed props that it doesn't need,"[{""id"":121709921,""node_id"":""MDU6TGFiZWwxMjE3MDk5MjE="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Feature%20Request"",""name"":""Type: Feature Request"",""color"":""c7def8"",""default"":false,""description"":null}]",closed,False,,6,2014-09-19T19:14:45Z,2015-05-07T18:23:17Z,2015-05-07T18:23:17Z,NONE,completed,,"It would be cool to be able to get warnings for typoed or otherwise extraneous props passed to a component, similar to how `React.DOM` warns if you pass `class` when you meant `className`.

With `PropTypes.shape` you could probably even ensure deep validity of the passed data. This would not only be useful for finding bugs, but also for optimizing hot components by making sure the shapes are aligned.

Obviously this would need some sort of opt-in, like propTypes.
"
,,,https://github.com/facebook/react/issues/2128,2128,Define a better way to add missing JSX tags or React Nodes,"[{""id"":40929152,""node_id"":""MDU6TGFiZWw0MDkyOTE1Mg=="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Duplicate"",""name"":""Resolution: Duplicate"",""color"":""cccccc"",""default"":false,""description"":null},{""id"":126382236,""node_id"":""MDU6TGFiZWwxMjYzODIyMzY="",""url"":""https://api.github.com/repos/facebook/react/labels/SVG"",""name"":""SVG"",""color"":""f7c6c7"",""default"":false,""description"":null}]",closed,False,,1,2014-09-02T09:06:01Z,2014-10-08T21:23:15Z,2014-10-08T21:23:15Z,NONE,completed,,"There are SVG tags like `<animate>` and few other standard tags which didn't find its way into React. I request you to provide a simple API to add an existing and standard HTML5 tag.
"
,,,https://github.com/facebook/react/issues/2391,2391,Feature Request: Dynamic Object Literal Property Keys,[],closed,False,,5,2014-10-21T16:38:19Z,2015-01-12T14:42:17Z,2014-10-28T00:23:29Z,NONE,completed,,"From the es6 spec:

http://wiki.ecmascript.org/doku.php?id=harmony:object_literals#object_literal_computed_property_keys

This would come in handy with `React.addons.classSet`, allowing you to do something like this:

``` js
var classes = React.addons.classSet({
  oneClass: true,
  [this.props.className]: !!this.props.className
});
```
"
,,,https://github.com/facebook/react/issues/2328,2328,Figure out why `ownerDocument` is sometimes undefined in IE8,[],closed,False,,1,2014-10-11T20:51:22Z,2014-10-12T20:54:49Z,2014-10-12T20:54:49Z,CONTRIBUTOR,completed,,"```
// TODO: Figure out why `ownerDocument` is sometimes undefined in IE8.
```

Exists in a few places in the code, I have not been able to reproduce this myself, anyone have any idea?
"
,,,https://github.com/facebook/react/issues/2346,2346,Mixin to render in unordered mode (Like sets),"[{""id"":121709921,""node_id"":""MDU6TGFiZWwxMjE3MDk5MjE="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Feature%20Request"",""name"":""Type: Feature Request"",""color"":""c7def8"",""default"":false,""description"":null}]",closed,False,,10,2014-10-14T14:03:14Z,2016-10-27T14:22:17Z,2016-10-27T14:22:17Z,CONTRIBUTOR,completed,,"Similar to #2296.

I would love to tell a REACT component : ""I don't care in what order you render the elements, just minimize the DOM operations and maintain the elements by key""

In effect: whenever a re-render happens React removes the elements that are no longer there. And new elements are appended to the end. The order is never accounted for.

While ES6 Sets may not be available in many browsers, I would love a similar feature implemented with Objects now.

Explanation:

Right now, when passing an array of children with keys as property, their order is preserved. This is usually the correct behavior.

However, I have projects where I'm using the trick from famo.us to render elements using `transform: translate` values instead. In this case, all elements have `position; absolute; top: 0; left: 0;` anyway and their actual order on the DOM does not matter.

The major benefit is that with this trick, it eliminates almost all DOM operations (except updating styles) and any page reflow or paints for great performance.

The problem is that with React maintaining the order of the children, React, reorders the DOM elements anyway.

There are ways where I have to keep track of every render and manually reorder the data to prevent re-renders, but there has got to be a better way.
"
